,PROPERTY_ID,PROPERTY_NAME,PROPERTY_ADDRESS,PROPERTY_CITY,COUNTY_NAME,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,Impr_Rating,Loc_Rating,Property_Overall_Rating,Student_Housing,Affordable_Housing,Military_Housing,Senior_Housing,Fractured_Condo,Adaptive_Reuse,Single_Family_Rental,Mixed_Use,sqft_mixed_use
6621,136_1333910,200 West Garden Street,200 West Garden Street,Pensacola,Escambia,FL,32502,30.412571,-87.218198,329,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6622,136_1340086,Elevate Navarre Beach,8250 Navarre Pkwy,Navarre,Santa Rosa,FL,32566,30.403326,-86.875516,332,0,,B,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6623,136_204,Stoddert Place,150 Tiger Lily Drive,Pensacola,Escambia,FL,32506,30.371363,-87.356063,320,348360,B,C+,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
6624,136_211,Westminster Village,1700 North L Street,Pensacola,Escambia,FL,32501,30.4300775,-87.2376038,356,176000,C,C,Completed,N,A,N,A,,,,,,FALSE,,Workforce,Workforce,,0,1,0,1,,,,0,0
6625,136_230,Oakwood Terrace,700 West Truman Avenue,Pensacola,Escambia,FL,32505,30.4520701,-87.2530025,300,240080,C-,C-,Completed,N,A,N,N,,,,,,FALSE,,Workforce,Workforce,,0,1,0,0,,,,0,0
6626,136_24,Estates at Palm Bay,302 Blessinger Drive,Fort Walton Beach,Okaloosa,FL,32547,30.4417014,-86.6588999,300,453570,B+,C+,Completed,N,N,N,N,,,,97.3,1936,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
6627,136_25,Legacy on the Bay,251 Vinings Way Blvd,Destin,Okaloosa,FL,32541,30.38931,-86.408912,300,329400,A-,A-,Completed,N,N,N,N,,,,96,2330,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,0,,,,0,0
6628,136_267,Cayo Grande Navarre,7730 Navarre Pkwy,Navarre,Santa Rosa,FL,32566,30.4029385,-86.8995425,342,333970,A-,B,Completed,N,N,N,N,,,,98,1465,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
6629,136_28,Bel Aire Terrace,100 Bel Aire Drive,Crestview,Okaloosa,FL,32536,30.7186876,-86.6112421,324,306390,B,C+,Completed,N,N,N,N,,,,88.9,1736,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
6630,136_377408,Inspire,8511 Myslak Way,Pensacola,Escambia,FL,32526,30.532225,-87.345807,350,263272,A-,B-,Completed,N,N,N,N,,,,94.6,1692,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
6631,136_55,Coastline Apartments by ARIUM,214 Racetrack Road,Fort Walton Beach,Okaloosa,FL,32547,30.4497469,-86.6246145,301,249529,B,C+,Completed,N,N,N,N,,,,90.7,1893,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,,,,0,0
6632,136_56,Chapins Landing,711 Underwood Avenue,Pensacola,Escambia,FL,32504,30.484199,-87.20482,347,316100,B,B-,Completed,N,N,N,N,,,,95.1,1473,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
6633,136_57,"Retreat at PCB, The",90 Sandal Lane,Panama City Beach,Bay,FL,32413,30.2490768,-85.9278547,360,362528,B+,C+,Completed,N,N,N,N,,,,96.1,1668,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
6634,136_674538,Andrews Place Redevelopment,1914 Frankford Avenue,Panama City,Bay,FL,32405,30.184309,-85.69022,320,376658,B,C+,Completed,N,A,N,N,,,,,,,,Low Mid-Range,Workforce,,0,1,0,0,,,,,0
6635,136_919736,"Enclave, The",Forest Road & Rocky Bayou Drive,Niceville,Okaloosa,FL,32578,30.5149851,-86.439203,305,0,,B,Planned,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6636,136_939602,"Porte at Pathstone, The",8801 Pathstone Blvd,Pensacola,Escambia,FL,32526,30.531633,-87.340831,336,326320,,C+,Under Construction,N,N,N,N,,,,,1613,TRUE,"Includes 75,000 Square Feet of Retail",,Workforce,,0,0,0,0,,,,1,75000
6637,136_99,"Preserve at Henderson Beach, The",4131 Commons Drive West,Destin,Okaloosa,FL,32541,30.391147,-86.447922,340,303434,A,A,Completed,N,N,N,N,,,,95.6,1875,FALSE,,Discretionary,Discretionary,,0,0,0,0,,,,0,0
6638,15_1004831,Brickell Gateway,90 SW 8th Street,Miami,Miami-Dade,FL,33130,25.76606,-80.194969,500,0,,A,Planned,N,,N,N,,,,,,,,,Discretionary,,0,,0,0,,,,,0
6639,15_1005,Biscayne,1550 NE 123rd Street,North Miami,Miami-Dade,FL,33161,25.8886307,-80.1674744,402,336900,B-,B-,Completed,N,N,N,N,,,,98,1734,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
6640,15_1030,Design Place,5175 NE 2nd Court,Miami,Miami-Dade,FL,33137,25.8237202,-80.1905271,510,542900,C+,C,Completed,N,N,N,N,,,,99.6,1749,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
6641,15_1032,Country Club Towers,18335 NW 68th Avenue,Miami,Miami-Dade,FL,33015,25.940002,-80.311182,735,710788,B+,C+,Completed,N,N,N,N,,,,98.1,1788,FALSE,,High Mid-Range,Workforce,,0,0,0,0,,,,0,0
6642,15_1034,Lake House,2601 NW 207th Street,Miami,Miami-Dade,FL,33056,25.9650905,-80.2454184,491,337872,C+,C-,Completed,N,N,N,N,,,,93.9,1400,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
6643,15_1096855,17 Plaza,1825 Biscayne Blvd,Miami,Miami-Dade,FL,33132,25.794383,-80.188757,1178,0,,A,Prospective,N,,N,,,,,,,TRUE,,,Discretionary,,0,,0,,,,,1,0
6644,15_1096889,1101 East 33rd Street,1101 East 33rd Street,Hialeah,Miami-Dade,FL,33013,25.853419,-80.261088,824,0,,C,Prospective,,,N,,,,,,,,,,Workforce,,,,0,,,,,,0
6645,15_1097798,Aventura Crossings,19301 West Dixie Hwy,Miami,Miami-Dade,FL,33180,25.95452,-80.147959,382,0,,A-,Planned,N,,N,,,,,,,FALSE,,,High Mid-Range,,0,,0,,,,,0,0
6646,15_1128672,"Village at Old Cutler, The",SW 115th Avenue & SW 224th Street,Miami,Miami-Dade,FL,33170,25.55896,-80.378342,390,0,,C-,Prospective,N,A,N,,,,,,,,,,Workforce,,0,1,0,,,,,,0
6647,15_1128675,Miami World Tower,700 NE 1st Avenue,Miami,Miami-Dade,FL,33132,25.78151,-80.192856,565,0,,A-,Planned,N,,N,N,,,,,,FALSE,,,High Mid-Range,,0,,0,0,,,,0,0
6648,15_1140578,300 NW 161st Street,300 NW 161st Street,Miami,Miami-Dade,FL,33169,25.921931,-80.206292,756,0,,C,Prospective,,P,N,,,,,,,,,,Workforce,,,1,0,,,,,,0
6649,15_1140580,Las Carreras,7218 West 4th Avenue,Hialeah,Miami-Dade,FL,33014,25.88893,-80.293501,642,0,,C+,Under Construction,N,,N,,,,,,,,,,Workforce,,0,,0,,,,,,0
6650,15_1143,Villa Bellini,7050 NW 179th Street,Miami,Miami-Dade,FL,33015,25.9357719,-80.3168931,400,316927,B-,C+,Completed,N,N,N,N,P,,,99.8,1411,FALSE,,Low Mid-Range,Workforce,,0,0,0,0,1,,,0,0
6651,15_1152711,1550 NE Miami Place,1550 NE Miami Place,Miami,Miami-Dade,FL,33132,25.790207,-80.193483,427,0,,B,Prospective,N,,N,,,,,,,,,,Low Mid-Range,,0,,0,,,,,,0
6652,15_1153733,Oleta,14901 NE 20th Avenue,North Miami,Miami-Dade,FL,33181,25.913765,-80.158879,832,0,,C,Prospective,,,,,,,,,,TRUE,"Includes 19,478 Square Feet of Retail",,Workforce,,,,,,,,,1,19478
6653,15_1154527,"Towers at Blue Lagoon Phase II, The",4865 NW 7th Street,Miami,Miami-Dade,FL,33126,25.779746,-80.276067,401,0,,C+,Prospective,N,,N,,,,,,,,,,Workforce,,0,,0,,,,,,0
6654,15_1170549,3550 Biscayne,3550 Biscayne Blvd,Miami,Miami-Dade,FL,33137,25.810373,-80.19,392,0,,B,Prospective,N,,N,,,,,,,,,,Low Mid-Range,,0,,0,,,,,,0
6655,15_1170691,29N,95 NW 29th Street,Miami,Miami-Dade,FL,33127,25.804295,-80.196834,523,0,,B-,Prospective,,,,,,,,,,TRUE,"Includes 200,618 Square Feet of Office and 26,372 Square Feet of Retail",,Low Mid-Range,,,,,,,,,1,226990
6656,15_1171429,Biscayne Chemical Site Redevelopment,690 NW 13th Street,Miami,Miami-Dade,FL,33136,25.785957,-80.206408,430,0,,C,Prospective,N,,N,,,,,,,,,,Workforce,,0,,0,,,,,,0
6657,15_1171529,One Worldcenter,110 NE 10th Street,Miami,Miami-Dade,FL,33132,25.78354,-80.1911,500,0,,B+,Planned,N,,N,N,,,,,,TRUE,"Includes 600,000 Square Feet of Office",,High Mid-Range,,0,,0,0,,,,1,600000
6658,15_1173825,"Northside Town Station, The",3017 NW 79th Street,Miami,Miami-Dade,FL,33147,25.846499,-80.24717,370,0,,C,Prospective,N,,N,,,,,,,TRUE,"Includes 38,567 Square Feet of Retail",,Workforce,,0,,0,,,,,1,38567
6659,15_1175004,Kenect Miami Phase II,1016 NE 2nd Avenue,Miami,Miami-Dade,FL,33132,25.784237,-80.191362,468,0,,B+,Prospective,,,,,,,,,,,,,High Mid-Range,,,,,,,,,,0
6660,15_1177412,Doral View,901 NW 97th Avenue,Miami,Miami-Dade,FL,33172,25.778959,-80.351717,720,686550,A,B-,Completed,N,N,N,N,,FALSE,,95.8,2394,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,0,0
6661,15_1191640,Arthur Mays Villas Redevelopment,11351 SW 216th Street,Miami,Miami-Dade,FL,33170,25.567274,-80.375979,414,0,,C,Prospective,N,A,N,,,,,,,FALSE,,,Workforce,,0,1,0,,,,,0,0
6662,15_1191642,Perrine Gardens and Perrine Villas Redevelopment,10391 SW 180th Street,Miami,Miami-Dade,FL,33157,25.602304,-80.360505,758,0,,C,Planned,N,P,N,,,,,,,,,,Workforce,,0,1,0,,,,,,0
6663,15_1195519,Downtown 1st,34 SW 1st Street,Miami,Miami-Dade,FL,33130,25.772991,-80.194271,560,415840,,A-,Under Construction,N,N,N,N,,,,,,FALSE,,,High Mid-Range,,0,0,0,0,,,,0,0
6664,15_1210647,CentroCity,3800 NW 11th Street,Miami,Miami-Dade,FL,33126,25.781895,-80.258619,460,0,,C+,Planned,N,N,N,,,,,,,TRUE,"Includes 301,806 Square Feet of Retail",,Workforce,,0,0,0,,,,,1,301806
6665,15_1221812,NW 17th Avenue & NW 103rd Street,10701 NW 17th Avenue,Miami,Miami-Dade,FL,33167,25.87242573,-80.22601795,720,0,,C,Prospective,N,,N,,,,,,,,,,Workforce,,0,,0,,,,,,0
6666,15_1222121,Rainbow Village and Gwen Cherry,2000 NW 3rd Avenue,Miami,Miami-Dade,FL,33127,25.796406,-80.201098,670,0,,C,Planned,,P,N,,,,,,,FALSE,,,Workforce,,,1,0,,,,,0,0
6667,15_1233292,Urban22,2200 NE 2nd Avenue,Miami,Miami-Dade,FL,33137,25.798271,-80.191239,441,0,,C+,Planned,N,,N,,,FALSE,,,,FALSE,,,Workforce,,0,,0,,,0,,0,0
6668,15_1272432,Eleven 55 Nomi,1155 NE 126th Street,North Miami Beach,Miami-Dade,FL,33161,25.891868,-80.175684,384,0,,C-,Planned,,P,N,,,,,,,FALSE,,,Workforce,,,1,0,,,,,0,0
6669,15_1272575,Biscayne Shores,11295 Biscayne Blvd,Miami,Miami-Dade,FL,33181,25.8804,-80.16464,380,0,,B,Planned,N,N,N,N,,,,,,,,,Low Mid-Range,,0,0,0,0,,,,,0
6670,15_1273104,162th Avenue and Old Dixie Highway Townhomes,29025 162nd Avenue,Homestead,Miami-Dade,FL,33033,25.496124,-80.455358,465,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
6671,15_1286116,Natura Gardens,NW 97th Avenue & NW 170th Street,Hialeah,Miami-Dade,FL,33018,25.929302,-80.352417,460,0,,B-,Under Construction,N,,N,,,,,,,,,,Low Mid-Range,,0,,0,,,,,,0
6672,15_1294551,Little River,7301 NW Miami Place,Miami,Miami-Dade,FL,33150,25.8425116,-80.19785839,531,0,,C-,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
6673,15_1294558,East Dixie Highway,21417 East Dixie Hwy,Aventura,Miami-Dade,FL,33180,25.97368809,-80.14720462,693,0,,B+,Prospective,,,,,,,,,,,,,High Mid-Range,,,,,,,,,,0
6674,15_1297309,CentroCity Phase II,3800 NW 11th Street,Miami,Miami-Dade,FL,33126,25.782558,-80.258679,924,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
6675,15_1298079,700 West Flagler Street,700 West Flagler Street,Miami,Miami-Dade,FL,33130,25.773075,-80.20633,400,0,,C-,Prospective,,,N,,,,,,,,,,Workforce,,,,0,,,,,,0
6676,15_1306945,Aliro Phase II,14000 Biscayne Blvd,North Miami,Miami-Dade,FL,33181,25.904827,-80.161537,516,0,,B-,Planned,N,,N,,,,,,,FALSE,,,Low Mid-Range,,0,,0,,,,,0,0
6677,15_1307069,MiamiCentral,220 NW 1st Avenue,Miami,Miami-Dade,FL,33030,25.77664,-80.195471,2007,0,,B+,Planned,N,,N,,,FALSE,,,,TRUE,"Includes 49,634 Square Feet of Retail",,High Mid-Range,,0,,0,,,0,,1,49634
6678,15_1314363,16th Avenue,12100 NE 16th Avenue,North Miami,Miami-Dade,FL,33161,25.887901,-80.166426,400,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6679,15_1314827,West Kendall,SW 72nd Street & SW 167th Avenue,West End,Miami-Dade,FL,33193,25.69849756,-80.46256096,2080,0,,B,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6680,15_1314829,Upland Park at Dolphin Station,11897 NW 12th Street,Miami,Miami-Dade,FL,33182,25.781495,-80.386586,1837,0,,C+,Prospective,N,P,P,,,,,,,TRUE,"Includes 200,000 Square Feet of Retail",,Workforce,,0,1,1,,,,,1,200000
6681,15_1315643,SW 197th Avenue & Palm Drive,SW 197th Avenue & SW 344th Street,Homestead,Miami-Dade,FL,33034,25.447704,-80.509611,505,0,,C+,Prospective,N,P,N,,,,,,,,,,Workforce,,0,1,0,,,,,,0
6682,15_1317926,Blue Lagoon,NW 7th Street & NW 71st Avenue,Miami,Miami-Dade,FL,33126,25.775986,-80.30979,402,0,,C,Prospective,N,,N,,,,,,,,,,Workforce,,0,,0,,,,,,0
6683,15_1318280,Cobb Theater Redevelopment,17355 NW 59th Avenue,Hialeah,Miami-Dade,FL,33015,25.931474,-80.297545,450,0,,C+,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
6684,15_1324591,Emerald Bay,4200 West 84th Street,Hialeah,Miami-Dade,FL,33018,25.900763,-80.367505,917,0,,B-,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6685,15_1333958,Mowry Estates,202 NE 18th Avenue,Homestead,Miami-Dade,FL,33033,25.471172,-80.454846,377,0,,C,Prospective,,,,,,,,,,,,,Workforce,,,,,,,,,,0
6686,15_1339932,Century Towne Place,NW 82nd Street & NW 107th Avenue,Doral,Miami-Dade,FL,33178,25.847147,-80.369889,675,0,,B,Prospective,,,,,,,,,,,,,Low Mid-Range,,,,,,,,,,0
6687,15_1340888,Palmetto Bay Village Center,17777 Old Cutler Road,Palmetto Bay,Miami-Dade,FL,33157,25.603452,-80.310984,480,0,,B+,Prospective,N,,N,,,,,,,,,,High Mid-Range,,0,,0,,,,,,0
6688,15_1348565,Miami City Center,5627 NW 7th Street,Miami,Miami-Dade,FL,33126,25.779612,-80.285475,1333,0,,B-,Prospective,N,,N,,,,,,,TRUE,"Includes 41,438 Square Feet of Retail",,Low Mid-Range,,0,,0,,,,,1,41438
6689,15_1358380,Biscayne Place,1700 Biscayne Blvd,Miami,Miami-Dade,FL,33132,25.791825,-80.189493,1500,0,,A-,Prospective,,,,,,,,,,,,,High Mid-Range,,,,,,,,,,0
6690,15_1358495,10726 Southwest Seventh Street,10726 SW 7th Street,Miami,Miami-Dade,FL,33174,25.76207,-80.369279,932,0,,C+,Planned,A,N,N,N,,,,,,TRUE,"Includes 15,442 Square Feet of Retail",,Workforce,,1,0,0,0,,,,1,15442
6691,15_1358591,NMB Place,1959 NE 164th Street,North Miami Beach,Miami-Dade,FL,33162,25.927402,-80.161106,700,574546,,B-,Prospective,N,N,N,N,,,,,,TRUE,"Includes 6,810 Square Feet of Office and 11,540 Square Feet of Retail",,Low Mid-Range,,0,0,0,0,,,,1,18350
6692,15_1358797,700 North Miami Avenue,700 North Miami Avenue,Miami,Miami-Dade,FL,33136,25.781296,-80.194713,2195,0,,,Prospective,N,N,N,N,,,,,,TRUE,"Includes 540,000 Square Feet of Office and 49,999 Square Feet of Retail",,,,0,0,0,0,,,,1,589999
6693,15_1383,Country Club Villas,6855 NW 179th Street,Miami,Miami-Dade,FL,33015,25.9355626,-80.3144557,430,370122,B+,C+,Completed,N,A,N,N,,,,,,FALSE,,High Mid-Range,Workforce,,0,1,0,0,,,,0,0
6694,15_1384,Everglades Farm Village,19308 SW 380th Street,Florida City,Miami-Dade,FL,33034,25.413403,-80.503498,493,448700,C,C+,Completed,N,A,N,N,,FALSE,,,,FALSE,,Workforce,Workforce,,0,1,0,0,,0,,0,0
6695,15_1391,Villa Capri,14548 SW 284th Street,Homestead,Miami-Dade,FL,33033,25.505089,-80.425867,477,445135,B,C,Completed,N,A,N,N,,,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,0,,,,0,0
6696,15_1401,Aliro,14000 Biscayne Blvd,North Miami,Miami-Dade,FL,33181,25.904805,-80.16126,867,678680,B-,B-,Completed,N,N,N,N,,,,97.2,1732,FALSE,,Low Mid-Range,Low Mid-Range,,0,0,0,0,,,,0,0
6697,15_1486,Brownsville Transit Village,5255 NW 29th Avenue,Miami,Miami-Dade,FL,33142,25.8227516,-80.2424562,401,388180,B-,C-,Completed,N,A,N,P,,FALSE,,,,FALSE,,Low Mid-Range,Workforce,,0,1,0,1,,0,,0,0
6698,15_1631,Monarc at Met,201 SE 2nd Avenue,Miami,Miami-Dade,FL,33131,25.772281,-80.189871,462,414643,A+,A,Completed,N,N,N,N,,FALSE,,98.5,2854,TRUE,"Includes 42,000 Square Feet of Retail",Discretionary,Discretionary,,0,0,0,0,,0,,1,42000
6699,15_1659,AMLI Joya,8150 SW 72nd Avenue,Miami,Miami-Dade,FL,33143,25.694932,-80.309834,431,476074,A,B,Completed,N,N,N,N,,FALSE,,97.9,2880,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,0,0
6700,15_1665,"Manor CityPlace Doral, The",3450 NW 85th Court,Doral,Miami-Dade,FL,33122,25.8063567,-80.3342791,398,375772,A,B+,Completed,N,N,N,N,,FALSE,,90.7,2267,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
6701,15_1670,Navette on the Bay,7950 NE Bayshore Court,Miami,Miami-Dade,FL,33138,25.84846,-80.173468,467,429823,A,B-,Completed,N,N,N,N,,FALSE,,82.7,2338,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,0,0
6702,15_1721,Panorama Tower,1100 Brickell Bay Drive,Miami,Miami-Dade,FL,33131,25.7631438,-80.19032841,821,0,A,A,Completed,N,N,N,N,,FALSE,,99.9,,TRUE,"Includes 39,000 Square Feet of Office and 83,000 Square Feet of Retail",Discretionary,Discretionary,,0,0,0,0,,0,,1,122000
6703,15_1746,Lantower River Landing,1480 NW North River Drive,Miami,Miami-Dade,FL,33125,25.78584,-80.22005,528,0,,B-,Under Construction,N,N,N,N,,FALSE,,,,TRUE,"Includes 426,000 Square Feet of Retail",,Low Mid-Range,,0,0,0,0,,0,,1,426000
6704,15_1751,SoMa at Brickell,145 SW 13th Street,Miami,Miami-Dade,FL,33130,25.762,-80.19652,418,329919,A,A,Completed,N,N,N,N,,FALSE,,95.2,2832,FALSE,,Discretionary,Discretionary,,0,0,0,0,,0,,0,0
6705,15_1753,M Tower,56 SW 1st Street,Miami,Miami-Dade,FL,33130,25.773,-80.19471,440,0,,A-,Planned,N,N,N,N,,FALSE,,,,TRUE,"Includes 25,732 Square Feet of Office and 1,089 Square Feet of Retail",,High Mid-Range,,0,0,0,0,,0,,1,26821
6706,15_1769,Cutler Gardens,10820 SW 200 Drive,Miami,Miami-Dade,FL,33157,25.58192,-80.36833,440,298115,C+,C,Completed,N,N,N,N,,,,99.5,1212,FALSE,,Workforce,Workforce,,0,0,0,0,,,,0,0
6707,15_1774,Modera Douglas Station,3760 Bird Road,Miami,Miami-Dade,FL,33146,25.73451,-80.2555,443,411741,A,A-,Completed,N,N,N,N,,FALSE,,88.7,2857,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
6708,15_1775,Pearl Dadeland,7440 North Kendall Drive,Miami,Miami-Dade,FL,33156,25.687904,-80.315865,412,348546,A,A-,Completed,N,N,N,N,,FALSE,,95.1,2474,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
6709,15_1776,Solitair Brickell,86 SW 8th Street,Miami,Miami-Dade,FL,33130,25.766077,-80.194476,440,357268,A,A-,Completed,N,N,N,N,,FALSE,,97,2829,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
6710,15_1780,District West Gables,2001 Ludlam Road,Miami,Miami-Dade,FL,33155,25.7517818,-80.3034257,427,386800,A,C+,Completed,N,N,N,N,,FALSE,,92,2419,FALSE,,Discretionary,Workforce,,0,0,0,0,,0,,0,0
6711,15_1781,Melody Tower,245 NE 14th Street,Miami,Miami-Dade,FL,33132,25.788406,-80.19015,497,497276,A,B,Completed,N,N,N,N,,FALSE,,100,2337,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,0,0
6712,15_1796,Casa Vera,8881 SW 172nd Avenue,Miami,Miami-Dade,FL,33196,25.684197,-80.471796,546,553797,A,A-,Completed,N,N,N,N,,FALSE,,96.9,2247,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
6713,15_1801,Cortland South Kendall,15520 SW 127th Avenue,Miami,Miami-Dade,FL,33177,25.622909,-80.399732,408,422124,A-,B,Completed,N,N,N,N,,FALSE,,99.5,2474,FALSE,,High Mid-Range,Low Mid-Range,,0,0,0,0,,0,,0,0
6714,15_1804,Midtown 5,125 NE 32nd Street,Miami,Miami-Dade,FL,33137,25.807065,-80.192437,400,362858,A+,B+,Completed,N,N,N,N,,FALSE,,95,2858,TRUE,"Includes 2,728 Square Feet of Office and 22,271 Square Feet of Retail",Discretionary,High Mid-Range,,0,0,0,0,,0,,1,24999
6715,15_1805,Square Station,1424 NE Miami Place,Miami,Miami-Dade,FL,33132,25.788683,-80.193436,710,791470,A,B,Completed,N,P,N,N,,FALSE,,99.9,2243,TRUE,"Includes 15,000 Square Feet of Retail",Discretionary,Low Mid-Range,,0,1,0,0,,0,,1,15000
6716,15_1813,Caoba,698 NE 1st Avenue,Miami,Miami-Dade,FL,33132,25.780723,-80.192746,442,364512,A,B+,Completed,N,N,N,N,,FALSE,,85.1,2831,TRUE,"Includes 20,679 Square Feet of Retail",Discretionary,High Mid-Range,,0,0,0,0,,0,,1,20679
6717,15_1825,Miro Brickell,255 SW 11th Street,Miami,Miami-Dade,FL,33130,25.763556,-80.198705,372,337089,A,C+,Completed,N,N,N,N,,FALSE,,97,2855,FALSE,,Discretionary,Workforce,,0,0,0,0,,0,,0,0
6718,15_1832,AMLI 8800,8800 Doral Blvd,Doral,Miami-Dade,FL,33178,25.809946,-80.341418,550,500909,A,A-,Completed,N,N,N,N,,FALSE,,98.5,2449,FALSE,,Discretionary,High Mid-Range,,0,0,0,0,,0,,0,0
6719,15_1842,"Palmer Dadeland, The",8215 SW 72nd Avenue,Miami,Miami-Dade,FL,33143,25.693783,-80.308903,422,384973,A,B,Completed,N,N,N,N,,FALSE,,98.3,2601,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,0,0
6720,15_1843,World Trade Center of the Americas,340 Biscayne Blvd,Miami,Miami-Dade,FL,33132,25.77793,-80.18885,400,0,,A,Prospective,N,N,N,N,,,,,,TRUE,"Includes 250,000 Square Feet of Office and Retail",,Discretionary,,0,0,0,0,,,,1,250000
6721,15_1850,Arts Luxury,38 NE 17th Street,Miami,Miami-Dade,FL,33132,25.791399,-80.193692,550,0,,B-,Prospective,N,P,N,N,,FALSE,,,,,,,Low Mid-Range,,0,1,0,0,,0,,,0
6722,15_1852,1900 Biscayne Boulevard,1900 Biscayne Blvd,Miami,Miami-Dade,FL,33132,25.795107,-80.189265,756,0,,A,Prospective,N,,N,,,,,,,FALSE,,,Discretionary,,0,,0,,,,,0,0
6723,15_2085,Midtown Aventura,20080 NE 26th Avenue,Miami,Miami-Dade,FL,33180,25.961657,-80.148356,400,477542,A-,A-,Completed,N,N,N,N,,FALSE,,96.8,3226,FALSE,,High Mid-Range,High Mid-Range,,0,0,0,0,,0,,0,0
6724,15_2086,"Shoreline Sol̩ Mia, The",2321 Laguna Circle,North Miami,Miami-Dade,FL,33181,25.912408,-80.151994,397,0,A,B,Completed,N,N,N,N,,FALSE,,95.7,,,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,,0
6725,15_2115,"Palmer Dadeland Phase II, The",8215 SW 72nd Avenue,Miami,Miami-Dade,FL,33143,25.693831,-80.307614,422,0,A,B,Completed,N,N,N,N,,FALSE,,,,FALSE,,Discretionary,Low Mid-Range,,0,0,0,0,,0,,0,0
6726,15_2126,NW 8th Street Road & Spring Garden Road,NW 8th Street Road & NW 11th Street,Miami,Miami-Dade,FL,33136,25.784091,-80.209592,437,,,C,Prospective,N,A,N,,,FALSE,,,,,,,Workforce,,0,1,0,,,0,,,0
6727,15_2135,Capri Place,8001 NW 27th Avenue,Miami,Miami-Dade,FL,33147,25.84766,-80.2407039,374,323144,,C,Prospective,N,A,N,,,FALSE,,,,FALSE,,,Workforce,,0,1,0,,,0,,0,0
6728,15_2150,Bezel at Miami Worldcenter,650 NE 2nd Avenue,Miami,Miami-Dade,FL,33132,25.781152,-80.191359,434,0,,A-,Under Construction,N,N,N,N,,FALSE,,,,,,,High Mid-Range,,0,0,0,0,,0,,,0
6729,15_2151,Muze at Met,340 SE 3rd Street,Miami,Miami-Dade,FL,33131,25.771374,-80.188439,391,419898,A-,A,Completed,N,N,N,N,,FALSE,,98.2,3373,FALSE,,High Mid-Range,Discretionary,,0,0,0,0,,0,,0,0
6730,15_2157,Liquid Lofts,35 SW 1st Street,Miami,Miami-Dade,FL,33130,25.773526,-80.194387,482,0,,A-,Prospective,N,N,N,N,,FALSE,,,,,,,High Mid-Range,,0,0,0,0,,0,,,0
