STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract_Population
12,86,143,12086000143,1.43,Census Tract 1.43,G5020,S,564823,18680,25.9633218,-80.136366,3077
12,86,6716,12086006716,67.16,Census Tract 67.16,G5020,S,92857,0,25.7601624,-80.1935811,412
12,86,9402,12086009402,94.02,Census Tract 94.02,G5020,S,1297407,13731,25.9328343,-80.2578284,3317
12,86,10021,12086010021,100.21,Census Tract 100.21,G5020,S,1278812,21692,25.9324939,-80.2662118,4425
12,86,417,12086000417,4.17,Census Tract 4.17,G5020,S,1569174,32959,25.9066595,-80.2399238,4767
12,86,506,12086000506,5.06,Census Tract 5.06,G5020,S,958937,7764,25.92114,-80.2481297,2737
12,86,507,12086000507,5.07,Census Tract 5.07,G5020,S,4568420,395291,25.9183235,-80.2711945,4635
12,86,9325,12086009325,93.25,Census Tract 93.25,G5020,S,613832,46474,25.8943979,-80.2935501,2338
12,86,12802,12086012802,128.02,Census Tract 128.02,G5020,S,2172619,440753,25.9049789,-80.3347276,3816
12,86,9317,12086009317,93.17,Census Tract 93.17,G5020,S,1117071,189636,25.8911141,-80.3082651,4691
12,86,10025,12086010025,100.25,Census Tract 100.25,G5020,S,1697309,68082,25.9664383,-80.254741,4659
12,86,10023,12086010023,100.23,Census Tract 100.23,G5020,S,657679,22840,25.950567,-80.251126,2007
12,86,10024,12086010024,100.24,Census Tract 100.24,G5020,S,1275336,20163,25.942353,-80.2560978,4573
12,86,9320,12086009320,93.2,Census Tract 93.20,G5020,S,557486,59370,25.8891159,-80.3026691,4818
12,86,418,12086000418,4.18,Census Tract 4.18,G5020,S,998308,315751,25.910425,-80.2323078,3222
12,86,12104,12086012104,121.04,Census Tract 121.04,G5020,S,167779,22547,25.9283432,-80.3153708,2476
12,86,11701,12086011701,117.01,Census Tract 117.01,G5020,S,544793,10912,25.951012,-80.298266,1995
12,86,12301,12086012301,123.01,Census Tract 123.01,G5020,S,558255,95879,25.9522193,-80.3387832,2716
12,86,12401,12086012401,124.01,Census Tract 124.01,G5020,S,897082,111108,25.944431,-80.3382307,4644
12,86,9909,12086009909,99.09,Census Tract 99.09,G5020,S,645648,115072,25.9679918,-80.225157,2656
12,86,9908,12086009908,99.08,Census Tract 99.08,G5020,S,939449,74772,25.9683874,-80.2096894,4643
12,86,12402,12086012402,124.02,Census Tract 124.02,G5020,S,1332304,12699,25.9354176,-80.347119,3317
12,86,11702,12086011702,117.02,Census Tract 117.02,G5020,S,672336,11964,25.9437044,-80.2987242,4397
12,86,12601,12086012601,126.01,Census Tract 126.01,G5020,S,392956,0,25.895095,-80.3537115,3413
12,86,12602,12086012602,126.02,Census Tract 126.02,G5020,S,383698,3169,25.8886263,-80.3536108,3917
12,86,13202,12086013202,132.02,Census Tract 132.02,G5020,S,585205,8041,25.8875979,-80.3469129,3385
12,117,21201,12117021201,212.01,Census Tract 212.01,G5020,S,158033092,17830210,28.7327236,-81.1108544,6216
12,86,1209,12086001209,12.09,Census Tract 12.09,G5020,S,876904,0,25.8792823,-80.1718572,3578
12,86,6717,12086006717,67.17,Census Tract 67.17,G5020,S,47422,0,25.7625208,-80.1942985,2525
12,86,6719,12086006719,67.19,Census Tract 67.19,G5020,S,69923,0,25.7649301,-80.1943415,1655
12,86,144,12086000144,1.44,Census Tract 1.44,G5020,S,673994,144949,25.9601599,-80.1330108,1398
12,86,6603,12086006603,66.03,Census Tract 66.03,G5020,S,139922,0,25.763049,-80.196273,2490
12,86,611,12086000611,6.11,Census Tract 6.11,G5020,S,926329,5378,25.8646462,-80.2640586,2703
12,86,906,12086000906,9.06,Census Tract 9.06,G5020,S,479734,0,25.856581,-80.2534343,1757
12,86,904,12086000904,9.04,Census Tract 9.04,G5020,S,1890017,0,25.8514418,-80.2525334,2491
12,86,908,12086000908,9.08,Census Tract 9.08,G5020,S,995008,11232,25.8657625,-80.2552591,3724
12,86,416,12086000416,4.16,Census Tract 4.16,G5020,S,1938682,75504,25.8717549,-80.2384282,4478
12,86,905,12086000905,9.05,Census Tract 9.05,G5020,S,1129455,0,25.8594835,-80.246318,3743
12,86,11602,12086011602,116.02,Census Tract 116.02,G5020,S,1130077,75559,25.9333638,-80.299233,4048
12,86,12701,12086012701,127.01,Census Tract 127.01,G5020,S,7252768,1588306,25.9149921,-80.3611535,8229
12,86,420,12086000420,4.2,Census Tract 4.20,G5020,S,1302273,8287,25.8889556,-80.2316671,3242
12,86,419,12086000419,4.19,Census Tract 4.19,G5020,S,1232883,96904,25.8898805,-80.2380231,3948
12,86,508,12086000508,5.08,Census Tract 5.08,G5020,S,5715189,73664,25.8841661,-80.2552475,3286
12,86,907,12086000907,9.07,Census Tract 9.07,G5020,S,504354,10174,25.8693258,-80.2462982,1109
12,86,509,12086000509,5.09,Census Tract 5.09,G5020,S,1143252,22908,25.9022334,-80.2488536,3701
12,86,10019,12086010019,100.19,Census Tract 100.19,G5020,S,1260279,39909,25.9497946,-80.270263,2884
12,86,10020,12086010020,100.2,Census Tract 100.20,G5020,S,1348065,74118,25.9582765,-80.2710344,3503
12,86,12001,12086012001,120.01,Census Tract 120.01,G5020,S,417275,0,25.9390151,-80.3097313,3051
12,86,12102,12086012102,121.02,Census Tract 121.02,G5020,S,388517,10202,25.9323595,-80.3127555,4496
12,86,12103,12086012103,121.03,Census Tract 121.03,G5020,S,247805,6918,25.9355371,-80.3179752,3730
12,86,12002,12086012002,120.02,Census Tract 120.02,G5020,S,464960,13809,25.9363788,-80.3156015,5689
12,86,11601,12086011601,116.01,Census Tract 116.01,G5020,S,829059,91044,25.9343163,-80.3051921,3450
12,86,10022,12086010022,100.22,Census Tract 100.22,G5020,S,1273902,28297,25.9321963,-80.2744854,3184
12,86,10018,12086010018,100.18,Census Tract 100.18,G5020,S,1058575,16422,25.92881,-80.2873705,2536
12,95,15801,12095015801,158.01,Census Tract 158.01,G5020,S,1677783,527335,28.6156413,-81.3565375,1799
12,95,15802,12095015802,158.02,Census Tract 158.02,G5020,S,1763967,663079,28.6153758,-81.3385973,2611
12,95,15901,12095015901,159.01,Census Tract 159.01,G5020,S,2204161,12692,28.5983713,-81.3599871,3089
12,95,15701,12095015701,157.01,Census Tract 157.01,G5020,S,1489712,707724,28.6235706,-81.3569731,2159
12,105,11913,12105011913,119.13,Census Tract 119.13,G5020,S,4104043,9612,27.963632,-81.9806781,2228
12,105,11909,12105011909,119.09,Census Tract 119.09,G5020,S,4913907,54986,27.9618968,-82.000461,4209
12,105,11911,12105011911,119.11,Census Tract 119.11,G5020,S,12964605,24007,27.9648897,-82.0343295,2837
12,105,11910,12105011910,119.1,Census Tract 119.10,G5020,S,3833502,34878,27.9470022,-82.0441157,1599
12,105,12203,12105012203,122.03,Census Tract 122.03,G5020,S,4769934,38390,28.1432752,-81.9648422,2851
12,71,1705,12071001705,17.05,Census Tract 17.05,G5020,S,3018927,122606,26.5385636,-81.8936925,4377
12,71,1801,12071001801,18.01,Census Tract 18.01,G5020,S,3394385,2423484,26.5664386,-81.9083917,4405
12,71,1802,12071001802,18.02,Census Tract 18.02,G5020,S,2107224,1972741,26.5486328,-81.9199214,2695
12,71,40303,12071040303,403.03,Census Tract 403.03,G5020,S,9855245,26867,26.5884722,-81.6703271,7223
12,1,1811,12001001811,18.11,Census Tract 18.11,G5020,S,14048696,252717,29.6937922,-82.4188314,6789
12,1,1813,12001001813,18.13,Census Tract 18.13,G5020,S,19561968,882619,29.721227,-82.4201489,4071
12,71,40304,12071040304,403.04,Census Tract 403.04,G5020,S,5688296,226157,26.5958425,-81.6588133,5718
12,71,40305,12071040305,403.05,Census Tract 403.05,G5020,S,2815542,47908,26.6085033,-81.6377055,4172
12,19,30801,12019030801,308.01,Census Tract 308.01,G5020,S,5412765,2566375,30.1498335,-81.733805,5729
12,1,2218,12001002218,22.18,Census Tract 22.18,G5020,S,1645357,0,29.6390574,-82.4166358,1610
12,1,2219,12001002219,22.19,Census Tract 22.19,G5020,S,8317003,1419303,29.6146772,-82.4053193,6508
12,17,451501,12017451501,4515.01,Census Tract 4515.01,G5020,S,38907516,0,28.7968655,-82.4912237,2875
12,17,451101,12017451101,4511.01,Census Tract 4511.01,G5020,S,33212001,69062,28.7334835,-82.3405103,2592
12,53,41103,12053041103,411.03,Census Tract 411.03,G5020,S,5460270,1503095,28.4852943,-82.5604013,4402
12,53,40906,12053040906,409.06,Census Tract 409.06,G5020,S,11006388,29862,28.4562286,-82.492908,7872
12,19,30600,12019030600,306,Census Tract 306,G5020,S,5956625,5141804,30.1697308,-81.698356,4535
12,53,40907,12053040907,409.07,Census Tract 409.07,G5020,S,3521139,0,28.4699111,-82.5170778,2862
12,53,41003,12053041003,410.03,Census Tract 410.03,G5020,S,7624328,119189,28.5243379,-82.5276188,3680
12,69,30305,12069030305,303.05,Census Tract 303.05,G5020,S,46661310,16833610,28.9239393,-81.8029492,2871
12,69,30803,12069030803,308.03,Census Tract 308.03,G5020,S,6334315,6812193,28.8199475,-81.7280023,5472
12,31,12300,12031012300,123,Census Tract 123,G5020,S,2680547,0,30.2949463,-81.7252802,3763
12,31,2901,12031002901,29.01,Census Tract 29.01,G5020,S,1661241,0,30.3603409,-81.6826576,3181
12,31,15100,12031015100,151,Census Tract 151,G5020,S,2289397,9814,30.3418347,-81.5838052,4614
12,31,13504,12031013504,135.04,Census Tract 135.04,G5020,S,3451098,28802,30.2398284,-81.7846793,5236
12,69,30209,12069030209,302.09,Census Tract 302.09,G5020,S,4204181,9228128,28.8365403,-81.7059369,2629
12,86,8207,12086008207,82.07,Census Tract 82.07,G5020,S,5064454,3508654,25.6218384,-80.3065094,5318
12,86,7104,12086007104,71.04,Census Tract 71.04,G5020,S,609297,0,25.7351674,-80.2414698,3334
12,86,6707,12086006707,67.07,Census Tract 67.07,G5020,S,180058,2175837,25.7655243,-80.1843489,4784
12,86,6714,12086006714,67.14,Census Tract 67.14,G5020,S,112216,0,25.758574,-80.1908154,1884
12,86,4406,12086004406,44.06,Census Tract 44.06,G5020,S,193223,0,25.779074,-80.1414095,2493
12,86,4301,12086004301,43.01,Census Tract 43.01,G5020,S,131519,0,25.7829704,-80.1422606,2449
12,86,3915,12086003915,39.15,Census Tract 39.15,G5020,S,786086,267828,25.8525084,-80.1329254,5136
12,86,3913,12086003913,39.13,Census Tract 39.13,G5020,S,464349,19004,25.8588826,-80.1239802,4344
12,86,1206,12086001206,12.06,Census Tract 12.06,G5020,S,1672576,2119468,25.864528,-80.1708553,4141
12,86,120,12086000120,1.2,Census Tract 1.20,G5020,S,1503155,1881725,25.8994829,-80.1448803,4226
12,86,19200,12086019200,192,Census Tract 192,G5020,S,2053881,130177,25.6691016,-80.396098,5274
12,86,8416,12086008416,84.16,Census Tract 84.16,G5020,S,1394828,40111,25.6817636,-80.3639518,3239
12,86,8419,12086008419,84.19,Census Tract 84.19,G5020,S,840794,62171,25.6963165,-80.3601105,5626
12,86,20200,12086020200,202,Census Tract 202,G5020,S,9949379,281810,25.6091058,-80.3975872,4818
12,86,20100,12086020100,201,Census Tract 201,G5020,S,1049838,22655,25.6220033,-80.4196328,4785
12,86,10209,12086010209,102.09,Census Tract 102.09,G5020,S,1578131,34593,25.5743893,-80.3937342,6370
12,86,980200,12086980200,9802,Census Tract 9802,G5020,S,5293068,108043,25.6478769,-80.4319795,0
12,117,20202,12117020202,202.02,Census Tract 202.02,G5020,S,3314217,2838,28.7921731,-81.2501237,4768
12,117,20301,12117020301,203.01,Census Tract 203.01,G5020,S,1950944,0,28.7937248,-81.2667039,2585
12,117,20302,12117020302,203.02,Census Tract 203.02,G5020,S,1093295,0,28.7897971,-81.2804073,2056
12,117,20401,12117020401,204.01,Census Tract 204.01,G5020,S,1837268,0,28.796322,-81.2839486,1584
12,117,20402,12117020402,204.02,Census Tract 204.02,G5020,S,4019308,0,28.7940788,-81.3036719,3918
12,95,14301,12095014301,143.01,Census Tract 143.01,G5020,S,4151032,1442202,28.4805496,-81.3938995,4419
12,105,12127,12105012127,121.27,Census Tract 121.27,G5020,S,8310005,426824,28.1042422,-81.9872951,8071
12,105,12124,12105012124,121.24,Census Tract 121.24,G5020,S,17173161,152859,28.0947772,-82.0379499,5946
12,105,12125,12105012125,121.25,Census Tract 121.25,G5020,S,9222739,31528,28.131487,-82.046448,3327
12,95,16709,12095016709,167.09,Census Tract 167.09,G5020,S,3084416,0,28.5031416,-81.2779164,8106
12,17,450202,12017450202,4502.02,Census Tract 4502.02,G5020,S,4924758,0,28.9208116,-82.4493433,5524
12,17,450201,12017450201,4502.01,Census Tract 4502.01,G5020,S,2759518,0,28.911728,-82.4626852,3960
12,17,450601,12017450601,4506.01,Census Tract 4506.01,G5020,S,33093732,26002,28.8474917,-82.5505344,4580
12,17,450902,12017450902,4509.02,Census Tract 4509.02,G5020,S,8537894,7610169,28.8614838,-82.3005983,2729
12,53,41004,12053041004,410.04,Census Tract 410.04,G5020,S,4683049,18128,28.504081,-82.539567,6715
12,91,22100,12091022100,221,Census Tract 221,G5020,S,2047995,177105,30.4399013,-86.6110617,3473
12,91,22300,12091022300,223,Census Tract 223,G5020,S,2120453,1447002,30.4390002,-86.5995517,2567
