,STATEFP,COUNTYFP,NAME,TRACTCE,Tract_Population
3376,12,086,82.05,008205,3979
3377,12,086,82.06,008206,3804
3378,12,086,78.05,007805,4287
3379,12,086,100.12,010012,6492
3380,12,086,100.13,010013,3845
3381,12,086,100.16,010016,4945
3382,12,086,100.15,010015,3295
3383,12,086,187,018700,4801
3384,12,086,181,018100,5305
3385,12,086,176,017600,7699
3386,12,086,175,017500,4059
3387,12,086,178,017800,6349
3388,12,117,205,020500,2959
3389,12,059,9603,960300,3369
3390,12,059,9601,960100,3682
3391,12,086,167,016700,4808
3392,12,086,185,018500,4543
3393,12,086,177,017700,4602
3394,12,117,207.04,020704,7327
3395,12,117,207.05,020705,2722
3396,12,095,167.16,016716,5670
3397,12,105,158.01,015801,2178
3398,12,105,119.08,011908,4177
3399,12,105,105.01,010501,2230
3400,12,105,104.01,010401,1434
3401,12,105,121.28,012128,4820
3402,12,095,167.10,016710,4162
3403,12,107,9508,950800,3735
3404,12,107,9513,951300,3356
3405,12,011,1002.03,100203,2351
3406,12,011,1001.06,100106,2797
3407,12,011,1003.01,100301,4946
3408,12,011,1003.02,100302,2080
3409,12,011,1001.08,100108,2873
3410,12,011,901.03,090103,1628
3411,12,011,1001.07,100107,1721
3412,12,011,106.13,010613,2717
3413,12,071,503.06,050306,2152
3414,12,103,202.08,020208,1997
3415,12,103,244.09,024409,3067
3416,12,103,244.10,024410,3762
3417,12,097,432.05,043205,1223
3418,12,086,2.16,000216,5103
3419,12,086,2.13,000213,4755
3420,12,086,97.06,009706,3533
3421,12,011,405.05,040505,1464
3422,12,011,703.26,070326,6627
3423,12,011,801.05,080105,3537
3424,12,011,425.01,042501,3327
3425,12,011,918.04,091804,1902
3426,12,011,903.03,090303,1958
3427,12,011,801.04,080104,2405
3428,12,011,703.29,070329,3244
3429,12,011,1103.49,110349,3670
3430,12,011,1103.53,110353,6242
3431,12,011,102.01,010201,2822
3432,12,011,1103.46,110346,4393
3433,12,011,1008.04,100804,5123
3434,12,011,1103.57,110357,7836
3435,12,011,1103.63,110363,5133
3436,12,011,1103.52,110352,2898
3437,12,011,1103.48,110348,4249
3438,12,011,901.04,090104,3010
3439,12,071,5.03,000503,4383
3440,12,011,1103.67,110367,6133
3441,12,011,102.02,010202,3670
3442,12,011,416.01,041601,3529
3443,12,011,426.02,042602,2372
3444,12,011,426.01,042601,3438
3445,12,011,425.02,042502,5206
3446,12,011,1103.66,110366,5814
3447,12,011,1008.03,100803,3158
3448,12,086,97.04,009704,5116
3449,12,086,98.03,009803,7022
3450,12,086,2.11,000211,2608
3451,12,011,1103.45,110345,4678
3452,12,011,503.14,050314,3372
3453,12,011,204.20,020420,3424
3454,12,011,601.30,060130,5234
3455,12,011,703.28,070328,1312
3456,12,011,602.15,060215,2018
3457,12,011,1002.04,100204,2688
3458,12,011,405.06,040506,1774
3459,12,011,1103.58,110358,5818
3460,12,011,1103.59,110359,5445
3461,12,011,1103.61,110361,10023
3462,12,011,1103.65,110365,5517
3463,12,011,416.02,041602,4006
3464,12,011,604.04,060404,2055
3465,12,011,306.02,030602,3442
3466,12,011,306.01,030601,5360
3467,12,011,308.06,030806,4109
3468,12,011,601.29,060129,2092
3469,12,011,308.05,030805,2282
3470,12,011,308.04,030804,3130
3471,12,011,916.01,091601,2927
3472,12,011,916.02,091602,3123
3473,12,011,918.03,091803,5023
3474,12,011,919.03,091903,2409
3475,12,011,919.04,091904,1970
3476,12,011,106.14,010614,3102
3477,12,011,1103.55,110355,5669
3478,12,011,503.13,050313,4525
3479,12,011,701.03,070103,5970
3480,12,011,701.04,070104,5444
3481,12,011,604.05,060405,2668
3482,12,011,308.03,030803,5710
3483,12,071,103.07,010307,7733
3484,12,086,110.08,011008,4185
3485,12,086,110.09,011009,5842
3486,12,086,25.01,002501,6194
3487,12,086,44.03,004403,3481
3488,12,071,104.04,010404,7955
3489,12,071,103.05,010305,3959
3490,12,085,1,000100,2836
3491,12,085,3,000300,6438
3492,12,085,4,000400,7706
3493,12,031,2,000200,2352
3494,12,031,3,000300,2236
3495,12,085,5.01,000501,4543
3496,12,105,119.12,011912,2554
3497,12,105,164,016400,2452
3498,12,105,151.02,015102,2273
3499,12,095,167.17,016717,3618
3500,12,001,7,000700,6854
3501,12,095,167.14,016714,3264
3502,12,119,9108,910800,3842
3503,12,119,9106.02,910602,2702
3504,12,119,9117.02,911702,5566
3505,12,119,9101,910100,3710
3506,12,119,9113.01,911301,4399
3507,12,071,601.02,060102,2985
3508,12,071,6,000600,3767
3509,12,021,102.05,010205,2639
3510,12,021,104.01,010401,4047
3511,12,071,9,000900,3017
3512,12,071,8,000800,1762
3513,12,071,105.01,010501,3593
3514,12,117,201.01,020101,1302
3515,12,001,9.01,000901,3602
3516,12,001,9.02,000902,6681
3517,12,021,106.01,010601,2884
3518,12,021,106.04,010604,3275
3519,12,113,108.09,010809,5917
3520,12,113,105.04,010504,5637
3521,12,113,105.03,010503,6523
3522,12,113,108.13,010813,5763
3523,12,113,108.08,010808,9989
3524,12,113,108.14,010814,6104
3525,12,021,104.08,010408,3794
3526,12,001,11,001100,6489
3527,12,047,9603,960300,1705
3528,12,027,102,010200,6359
3529,12,031,107,010700,5113
3530,12,031,108,010800,4740
3531,12,027,103.01,010301,7591
3532,12,027,103.02,010302,2554
3533,12,027,104.03,010403,3653
3534,12,027,104.04,010404,3034
3535,12,027,104.06,010406,3615
3536,12,027,101.02,010102,4994
3537,12,095,135.11,013511,5942
3538,12,095,179.01,017901,3918
3539,12,095,181,018100,3068
3540,12,095,184,018400,2723
3541,12,095,185,018500,3386
3542,12,031,109,010900,3085
3543,12,031,110,011000,3756
3544,12,031,168.03,016803,6439
3545,12,031,168.04,016804,7768
3546,12,127,808.03,080803,4904
3547,12,127,910.05,091005,2202
3548,12,127,906,090600,5918
3549,12,127,901.02,090102,4113
3550,12,127,808.05,080805,6188
3551,12,127,902.02,090202,6263
3552,12,127,827.04,082704,2784
3553,12,127,901.01,090101,4311
3554,12,127,907.01,090701,5135
3555,12,009,628,062800,4076
3556,12,127,830.03,083003,6545
3557,12,127,824.10,082410,7235
3558,12,009,604,060400,4053
3559,12,031,111,011100,3233
3560,12,031,112,011200,3374
3561,12,031,113,011300,3014
3562,12,031,114,011400,2292
3563,12,031,115,011500,4275
3564,12,031,116,011600,3811
3565,12,031,118,011800,2988
3566,12,031,119.01,011901,8262
3567,12,031,119.03,011903,4910
3568,12,031,121,012100,1858
3569,12,031,124,012400,2792
3570,12,031,125,012500,4108
3571,12,031,126.01,012601,3166
3572,12,009,626,062600,3293
3573,12,069,303.08,030308,4373
3574,12,009,629,062900,5665
3575,12,009,631.02,063102,8018
3576,12,031,126.02,012602,5871
3577,12,031,127.02,012702,6229
3578,12,031,128,012800,7610
3579,12,031,129,012900,2716
3580,12,009,643.01,064301,5206
3581,12,009,643.02,064302,6629
3582,12,031,130,013000,2318
3583,12,031,131,013100,2238
3584,12,031,132,013200,2737
3585,12,009,630,063000,4417
3586,12,009,644,064400,5232
3587,12,009,645,064500,4102
3588,12,031,13,001300,3832
3589,12,031,15,001500,4396
3590,12,031,16,001600,1577
3591,12,031,12,001200,1698
3592,12,031,134.02,013402,5626
3593,12,031,135.22,013522,4112
3594,12,009,648,064800,3508
3595,12,009,649.01,064901,6324
3596,12,009,649.02,064902,3712
3597,12,009,650.01,065001,3485
3598,12,031,22,002200,4335
3599,12,031,23,002300,1673
3600,12,031,137.23,013723,9136
3601,12,031,138,013800,4483
3602,12,031,139.01,013901,6322
3603,12,031,139.02,013902,5413
3604,12,015,203.03,020303,5435
3605,12,009,650.22,065022,5989
3606,12,031,139.04,013904,4453
3607,12,031,143.11,014311,5207
3608,12,069,311.03,031103,2399
3609,12,069,303.02,030302,3921
3610,12,069,301.02,030102,3238
3611,12,069,302.03,030203,9588
3612,12,069,313.01,031301,6848
3613,12,009,651.23,065123,3955
3614,12,009,652.01,065201,5376
3615,12,009,652.02,065202,5482
3616,12,009,661.01,066101,4581
3617,12,069,301.08,030108,4929
3618,12,069,304.05,030405,7308
3619,12,069,301.06,030106,1346
3620,12,069,302.06,030206,4705
3621,12,031,143.28,014328,6568
3622,12,053,404,040400,3155
3623,12,069,306.01,030601,4287
3624,12,069,306.02,030602,2870
3625,12,069,307.01,030701,1953
3626,12,009,663.01,066301,6885
3627,12,009,663.02,066302,5272
3628,12,009,664,066400,4900
3629,12,009,665,066500,3809
3630,12,037,9703.02,970302,2648
3631,12,015,208,020800,5243
3632,12,031,145,014500,4234
3633,12,069,307.02,030702,5345
3634,12,009,667,066700,5246
3635,12,009,669,066900,6902
3636,12,099,9901,990100,0
3637,12,069,303.06,030306,4381
3638,12,031,147.02,014702,2878
3639,12,031,148,014800,5818
3640,12,031,149.01,014901,6927
3641,12,031,149.02,014902,7929
3642,12,031,150.01,015001,5208
3643,12,031,150.02,015002,4816
3644,12,031,153,015300,3280
3645,12,031,154,015400,2429
3646,12,069,312.02,031202,7441
3647,12,009,684,068400,1989
3648,12,009,686.01,068601,2253
3649,12,009,691,069100,4662
3650,12,009,692,069200,2547
3651,12,031,156,015600,3856
3652,12,009,694,069400,6520
3653,12,009,697,069700,2374
3654,12,009,698.01,069801,3805
3655,12,031,159.22,015922,3346
3656,12,031,163,016300,2068
3657,12,031,164,016400,5649
3658,12,009,693,069300,3158
3659,12,009,605,060500,4793
3660,12,009,606,060600,4877
3661,12,009,662,066200,2757
3662,12,009,652.31,065231,5916
3663,12,009,698.02,069802,4742
3664,12,031,24,002400,1925
3665,12,031,26,002600,3648
3666,12,031,27.01,002701,3120
3667,12,031,27.02,002702,4240
3668,12,031,165,016500,5363
3669,12,031,167.11,016711,4440
3670,12,009,625,062500,4328
3671,12,009,668,066800,1673
3672,12,009,611,061100,5925
3673,12,031,28.01,002801,4184
3674,12,031,28.02,002802,5191
3675,12,031,29.02,002902,4171
3676,12,031,102.02,010202,3289
3677,12,031,168.01,016801,2383
3678,12,049,9702.02,970202,1440
3679,12,049,9702.01,970201,3761
3680,12,009,641.02,064102,5509
3681,12,073,25.09,002509,3967
3682,12,073,26.06,002606,3239
3683,12,073,25.07,002507,2451
3684,12,073,26.04,002604,3062
3685,12,073,26.05,002605,5177
3686,12,073,19.02,001902,4568
3687,12,073,22.08,002208,5034
3688,12,073,24.11,002411,1477
3689,12,073,27.02,002702,4008
3690,12,073,27.01,002701,4743
3691,12,073,24.13,002413,2819
3692,12,073,24.14,002414,4996
3693,12,073,22.07,002207,2362
3694,12,035,601.04,060104,5366
3695,12,035,602.07,060207,5474
3696,12,035,603.01,060301,5659
3697,12,035,601.05,060105,4749
3698,12,035,602.14,060214,8226
3699,12,097,426.01,042601,3705
3700,12,097,408.01,040801,1342
3701,12,009,641.27,064127,8966
3702,12,009,641.28,064128,11107
3703,12,009,612.01,061201,7401
3704,12,009,631.04,063104,3833
3705,12,009,646.01,064601,7917
3706,12,009,661.04,066104,4818
3707,12,009,652.36,065236,1527
3708,12,009,9800,980000,0
3709,12,009,711,071100,4250
3710,12,009,681.02,068102,2448
3711,12,015,102,010200,4886
3712,12,015,207,020700,4805
3713,12,005,13.02,001302,6504
3714,12,005,8.04,000804,2712
3715,12,005,14.03,001403,2356
3716,12,005,2.01,000201,4877
3717,12,015,203.01,020301,6071
3718,12,015,209,020900,7224
3719,12,015,101,010100,4807
3720,12,015,203.02,020302,5392
3721,12,099,9805,980500,0
3722,12,101,317.03,031703,4234
3723,12,101,317.06,031706,2971
3724,12,101,317.04,031704,7454
3725,12,101,317.05,031705,4719
3726,12,101,327,032700,3146
3727,12,127,824.14,082414,4128
3728,12,127,908.04,090804,7552
3729,12,127,910.23,091023,2905
3730,12,127,832.07,083207,8489
3731,12,127,832.09,083209,6787
3732,12,127,802.01,080201,2362
3733,12,033,32.04,003204,3245
3734,12,101,326.01,032601,3027
3735,12,101,312.08,031208,4053
3736,12,101,316.02,031602,7472
3737,12,101,319.01,031901,2890
3738,12,101,319.03,031903,5743
3739,12,101,320.11,032011,5240
3740,12,057,134.10,013410,4836
3741,12,057,133.10,013310,2456
3742,12,057,134.11,013411,3016
3743,12,057,134.12,013412,4291
3744,12,101,318.05,031805,4002
3745,12,101,318.06,031806,4596
3746,12,101,318.09,031809,3174
3747,12,101,320.08,032008,5864
3748,12,127,827.01,082701,1785
3749,12,127,824.15,082415,3008
3750,12,127,826.06,082606,3272
3751,12,127,909.03,090903,4752
3752,12,101,320.12,032012,3778
3753,12,101,301.01,030101,2917
3754,12,101,310.09,031009,2632
3755,12,101,321.06,032106,7638
3756,12,101,321.11,032111,4669
3757,12,057,134.13,013413,3677
3758,12,057,139.18,013918,1634
3759,12,057,138.07,013807,9292
3760,12,057,134.14,013414,6467
3761,12,057,139.23,013923,9003
3762,12,057,141.18,014118,3864
3763,12,101,320.13,032013,6150
3764,12,101,320.14,032014,7084
3765,12,101,320.05,032005,4014
3766,12,101,321.10,032110,3265
3767,12,101,321.12,032112,4027
3768,12,091,233.04,023304,4284
3769,12,101,321.13,032113,3882
3770,12,101,329.02,032902,1629
3771,12,057,141.17,014117,2873
3772,12,057,138.02,013802,3435
3773,12,057,140.07,014007,7371
3774,12,057,141.22,014122,7042
3775,12,057,140.11,014011,4339
3776,12,057,140.10,014010,2436
3777,12,057,140.09,014009,1854
3778,12,057,140.14,014014,2172
3779,12,101,321.04,032104,6097
3780,12,101,328.02,032802,3162
3781,12,101,328.04,032804,2663
3782,12,101,329.01,032901,6987
3783,12,033,35.10,003510,2968
3784,12,033,33.10,003310,3820
3785,12,033,33.11,003311,2428
3786,12,033,30.02,003002,3200
3787,12,033,26.07,002607,6425
3788,12,033,35.11,003511,2374
3789,12,033,8.02,000802,2949
3790,12,033,26.06,002606,3079
3791,12,033,8.01,000801,1533
3792,12,033,30.01,003001,3445
3793,12,033,35.12,003512,4765
3794,12,033,35.09,003509,4103
3795,12,033,33.13,003313,3237
3796,12,033,33.12,003312,2939
3797,12,033,15,001500,1292
3798,12,033,19,001900,1983
3799,12,033,26.04,002604,4049
3800,12,033,26.01,002601,3703
3801,12,033,26.02,002602,1555
3802,12,033,26.05,002605,5619
3803,12,033,28.03,002803,2979
3804,12,033,28.04,002804,3715
3805,12,033,32.03,003203,4729
3806,12,033,36.08,003608,8821
3807,12,033,9900,990000,0
3808,12,101,301.02,030102,2620
3809,12,101,302.05,030205,2214
3810,12,101,303.03,030303,3403
3811,12,057,139.14,013914,7720
3812,12,057,140.12,014012,2734
3813,12,057,139.16,013916,14008
3814,12,057,139.15,013915,9275
3815,12,057,140.13,014013,1171
3816,12,057,1.01,000101,4479
3817,12,057,108.09,010809,2737
3818,12,101,330.07,033007,2155
3819,12,101,330.12,033012,2478
3820,12,101,9900,990000,0
3821,12,027,104.05,010405,1686
3822,12,101,304.05,030405,1872
3823,12,101,304.06,030406,2696
3824,12,101,304.07,030407,2463
3825,12,101,304.10,030410,1843
3826,12,101,304.11,030411,3450
3827,12,057,125.03,012503,4819
3828,12,057,108.17,010817,4746
3829,12,057,122.09,012209,5123
3830,12,057,122.13,012213,5058
3831,12,057,133.17,013317,2929
3832,12,057,137.03,013703,7592
3833,12,057,139.13,013913,10596
3834,12,057,140.08,014008,3178
3835,12,057,139.17,013917,7328
3836,12,057,139.22,013922,8354
3837,12,033,36.09,003609,3237
3838,12,033,36.10,003610,6357
3839,12,033,36.11,003611,5757
3840,12,033,18,001800,2127
3841,12,031,134.04,013404,3054
3842,12,031,174,017400,2886
3843,12,031,139.05,013905,4348
3844,12,031,142.03,014203,4766
3845,12,041,9501,950100,5858
3846,12,031,142.04,014204,5476
3847,12,099,10.04,001004,5640
3848,12,099,11.01,001101,7008
3849,12,099,12,001200,4780
3850,12,099,13.02,001302,4958
3851,12,099,14.02,001402,2563
3852,12,099,14.03,001403,3276
3853,12,099,70.11,007011,2784
3854,12,099,74.10,007410,1885
3855,12,099,74.12,007412,1280
3856,12,099,74.14,007414,1847
3857,12,011,1103.33,110333,6909
3858,12,011,1103.37,110337,7723
3859,12,011,1103.39,110339,4599
3860,12,011,602.10,060210,3242
3861,12,011,602.12,060212,3473
3862,12,121,9701,970100,6772
3863,12,121,9702,970200,5154
3864,12,011,603.06,060306,1779
3865,12,011,606.08,060608,7622
3866,12,011,608.02,060802,7700
3867,12,011,202.09,020209,2183
3868,12,011,402.05,040205,5198
3869,12,109,207.12,020712,1899
3870,12,109,207.13,020713,2195
3871,12,109,209.08,020908,10789
3872,12,109,212.11,021211,4046
3873,12,109,209.07,020907,6980
3874,12,109,214.10,021410,2869
3875,12,109,214.09,021409,3230
3876,12,109,212.10,021210,3955
3877,12,011,418.02,041802,3580
3878,12,011,601.23,060123,3411
3879,12,011,602.11,060211,4425
3880,12,023,1106.02,110602,5222
3881,12,023,1109.03,110903,4496
3882,12,127,820,082000,2820
3883,12,099,78.35,007835,4282
3884,12,099,78.37,007837,6230
3885,12,099,78.38,007838,8617
3886,12,099,80.02,008002,4265
3887,12,099,2.14,000214,7710
3888,12,099,3.01,000301,3477
3889,12,099,3.03,000303,5012
3890,12,099,3.04,000304,5138
3891,12,099,4.06,000406,2254
3892,12,099,4.07,000407,1962
3893,12,099,4.10,000410,3736
3894,12,099,5.05,000505,3035
3895,12,099,5.07,000507,715
3896,12,099,20.06,002006,5456
3897,12,099,32.01,003201,5421
3898,12,099,32.02,003202,7308
3899,12,099,35.07,003507,2034
3900,12,099,39.02,003902,6220
3901,12,099,40.12,004012,4019
3902,12,099,42.03,004203,2863
3903,12,099,47.06,004706,2895
3904,12,099,48.13,004813,6014
3905,12,031,143.29,014329,3389
3906,12,031,143.30,014330,4444
3907,12,031,143.33,014333,3348
3908,12,109,202,020200,2767
3909,12,109,203,020300,3573
3910,12,109,204,020400,4151
3911,12,031,143.34,014334,5310
3912,12,031,143.35,014335,8354
3913,12,099,74.20,007420,3726
3914,12,099,75.04,007504,3066
3915,12,099,77.10,007710,6506
3916,12,099,77.21,007721,4978
3917,12,101,310.05,031005,5145
3918,12,011,703.06,070306,8336
3919,12,099,77.48,007748,5654
3920,12,011,703.11,070311,6127
3921,12,011,703.12,070312,6890
3922,12,011,104.03,010403,4499
3923,12,011,103.06,010306,2520
3924,12,011,109.01,010901,2437
3925,12,011,201.03,020103,5146
3926,12,011,202.11,020211,2541
3927,12,011,702.10,070210,3469
3928,12,011,703.14,070314,5485
3929,12,011,703.15,070315,5097
3930,12,011,703.21,070321,3249
3931,12,011,904.03,090403,3812
3932,12,011,904.04,090404,4482
3933,12,011,906.01,090601,2997
3934,12,011,908.01,090801,3616
3935,12,011,703.16,070316,5348
3936,12,011,706.01,070601,4948
3937,12,011,101.04,010104,2012
3938,12,011,103.05,010305,4527
3939,12,011,606.05,060605,4352
3940,12,011,607,060700,3352
3941,12,011,103.08,010308,4664
3942,12,011,104.06,010406,4680
3943,12,011,609,060900,3871
3944,12,011,610.01,061001,6917
3945,12,011,704.01,070401,6635
3946,12,011,704.02,070402,3768
3947,12,011,704.03,070403,5535
3948,12,011,704.04,070404,3890
3949,12,133,9702,970200,3155
3950,12,133,9703.01,970301,2525
3951,12,133,9703.03,970303,3999
3952,12,099,83.02,008302,7332
3953,12,099,9800,980000,0
3954,12,099,9802,980200,0
3955,12,099,9804,980400,0
3956,12,099,9900,990000,0
3957,12,099,14.04,001404,4211
3958,12,099,15,001500,2494
3959,12,099,6,000600,1512
3960,12,099,7.03,000703,3510
3961,12,099,8.03,000803,3263
3962,12,099,9.05,000905,4148
3963,12,099,10.03,001003,4608
3964,12,031,143.36,014336,6243
3965,12,109,9902,990200,0
3966,12,053,402.01,040201,2624
3967,12,053,406.01,040601,2793
3968,12,053,413.03,041303,2275
3969,12,053,403.03,040303,2688
3970,12,053,403.02,040302,4830
3971,12,053,411.06,041106,4363
3972,12,053,402.02,040202,6343
3973,12,011,705.01,070501,5808
3974,12,031,143.38,014338,4905
3975,12,031,21.02,002102,2172
3976,12,031,25.01,002501,3872
3977,12,031,25.02,002502,3927
3978,12,031,104.01,010401,3125
3979,12,099,77.50,007750,4286
3980,12,099,77.51,007751,4443
3981,12,099,77.52,007752,7039
3982,12,109,210.02,021002,5865
3983,12,109,213.02,021302,5314
3984,12,109,205,020500,4458
3985,12,011,804.02,080402,3454
3986,12,011,902,090200,4145
3987,12,099,77.57,007757,4096
3988,12,099,77.58,007758,5489
3989,12,005,26.07,002607,1354
3990,12,005,26.05,002605,1771
3991,12,005,26.06,002606,1584
3992,12,011,702.11,070211,5712
3993,12,011,1103.34,110334,3544
3994,12,011,1103.41,110341,3983
3995,12,017,9900,990000,0
3996,12,011,904.01,090401,3929
3997,12,011,804.06,080406,6152
3998,12,011,106.09,010609,4937
3999,12,011,106.10,010610,8457
4000,12,011,106.11,010611,3636
4001,12,011,106.12,010612,6893
4002,12,011,109.02,010902,3399
4003,12,009,623.02,062302,4327
4004,12,009,642.02,064202,3057
4005,12,011,611,061100,8295
4006,12,009,685.01,068501,2310
4007,12,037,9703.04,970304,2411
4008,12,099,18.01,001801,6171
4009,12,099,21,002100,5012
4010,12,099,23,002300,3231
4011,12,099,24,002400,1580
4012,12,099,26,002600,2370
4013,12,099,28,002800,3011
4014,12,099,29,002900,6624
4015,12,099,30,003000,5834
4016,12,099,31.02,003102,6737
4017,12,099,33,003300,5215
4018,12,099,34,003400,4535
4019,12,099,13.01,001301,5789
4020,12,099,18.02,001802,3550
4021,12,099,19.10,001910,1537
4022,12,086,67.22,006722,1796
4023,12,011,202.06,020206,4544
4024,12,011,203.23,020323,4009
4025,12,011,203.24,020324,6750
4026,12,011,204.15,020415,3611
4027,12,037,9900,990000,0
4028,12,081,7.04,000704,7195
4029,12,081,7.05,000705,5762
4030,12,081,1.06,000106,5455
4031,12,081,1.05,000105,4477
4032,12,081,6.04,000604,3852
4033,12,081,3.10,000310,3647
4034,12,081,3.09,000309,4204
4035,12,099,37,003700,5810
4036,12,099,39.01,003901,4426
4037,12,099,40.07,004007,7147
4038,12,099,40.08,004008,5855
4039,12,099,40.09,004009,3620
4040,12,099,40.10,004010,3057
4041,12,099,40.11,004011,6001
4042,12,099,40.13,004013,3671
4043,12,099,41.01,004101,4702
4044,12,017,4506.02,450602,5203
4045,12,017,4515.02,451502,6473
4046,12,017,4509.01,450901,3099
4047,12,099,41.02,004102,3985
4048,12,071,302.01,030201,1438
4049,12,071,14.01,001401,5679
4050,12,071,701.02,070102,3341
4051,12,071,402.09,040209,3092
4052,12,071,401.09,040109,7768
4053,12,071,11.01,001101,3888
4054,12,071,401.23,040123,5467
4055,12,071,302.02,030202,6626
4056,12,011,702.04,070204,5983
4057,12,011,702.05,070205,6431
4058,12,011,703.04,070304,7635
4059,12,099,77.69,007769,1471
4060,12,099,77.80,007780,1338
4061,12,099,77.76,007776,1265
4062,12,099,77.75,007775,8407
4063,12,011,204.12,020412,2935
4064,12,011,309.03,030903,4130
4065,12,011,311.02,031102,3202
4066,12,081,2.01,000201,4644
4067,12,081,3.07,000307,3780
4068,12,081,11.06,001106,4085
4069,12,081,8.08,000808,6007
4070,12,081,11.07,001107,4041
4071,12,099,43,004300,6503
4072,12,099,45,004500,6608
4073,12,099,46.02,004602,4894
4074,12,099,47.02,004702,7162
4075,12,099,47.04,004704,7167
4076,12,099,48.17,004817,4040
4077,12,099,48.18,004818,3134
4078,12,099,48.19,004819,4512
4079,12,011,606.03,060603,5047
4080,12,099,49.02,004902,1910
4081,12,099,49.03,004903,5118
4082,12,071,14.02,001402,3382
4083,12,071,107.02,010702,2407
4084,12,071,107.01,010701,3429
4085,12,071,403.10,040310,2880
4086,12,071,401.18,040118,1845
4087,12,071,401.11,040111,2736
4088,12,011,312.04,031204,3121
4089,12,011,312.05,031205,1531
4090,12,011,401.02,040102,2767
4091,12,011,402.03,040203,1547
4092,12,011,402.04,040204,2508
4093,12,011,402.06,040206,2954
4094,12,081,20.12,002012,4793
4095,12,081,20.11,002011,3895
4096,12,099,49.04,004904,6461
4097,12,099,50,005000,5960
4098,12,099,51.02,005102,6116
4099,12,099,52.03,005203,1926
4100,12,099,52.04,005204,3843
4101,12,099,53,005300,4340
4102,12,099,55.01,005501,3880
4103,12,099,55.02,005502,7025
4104,12,099,56.01,005601,6188
4105,12,099,58.07,005807,4665
4106,12,099,48.15,004815,7035
4107,12,099,48.16,004816,3238
4108,12,099,56.02,005602,1794
4109,12,071,401.17,040117,3772
4110,12,071,501.06,050106,4226
4111,12,071,502.05,050205,1851
4112,12,071,602.03,060203,1693
4113,12,071,19.11,001911,769
4114,12,011,501,050100,4315
4115,12,011,502.04,050204,6181
4116,12,011,405.03,040503,1503
4117,12,011,503.12,050312,2550
4118,12,011,504.01,050401,4141
4119,12,011,504.02,050402,4414
4120,12,011,506.01,050601,3536
4121,12,011,606.07,060607,3033
4122,12,117,201.02,020102,1173
4123,12,117,202.01,020201,2142
4124,12,071,603,060300,1016
4125,12,071,801,080100,187
4126,12,081,20.08,002008,5849
4127,12,081,14.04,001404,3970
4128,12,011,503.01,050301,9042
4129,12,011,503.06,050306,6574
4130,12,011,503.08,050308,3184
4131,12,099,59.16,005916,7687
4132,12,099,59.18,005918,5105
4133,12,099,59.21,005921,8130
4134,12,099,59.33,005933,2514
4135,12,099,59.34,005934,3650
4136,12,099,59.36,005936,2803
4137,12,099,59.52,005952,1183
4138,12,099,60.05,006005,3971
4139,12,099,58.10,005810,1729
4140,12,099,58.11,005811,3917
4141,12,099,58.13,005813,5998
4142,12,099,58.14,005814,5143
4143,12,099,59.17,005917,4809
4144,12,099,59.22,005922,5690
4145,12,099,59.23,005923,3491
4146,12,099,59.26,005926,4997
4147,12,099,59.31,005931,3164
4148,12,099,59.37,005937,1504
4149,12,071,19.15,001915,2505
4150,12,071,19.13,001913,1370
4151,12,071,602.01,060201,704
4152,12,071,602.02,060202,1720
4153,12,035,601.07,060107,5371
4154,12,035,602.08,060208,8014
4155,12,081,16.02,001602,4204
4156,12,081,19.11,001911,7337
4157,12,081,19.10,001910,5644
4158,12,081,11.04,001104,4325
4159,12,081,8.10,000810,5389
4160,12,071,103.02,010302,6477
4161,12,071,103.03,010303,6241
4162,12,103,244.12,024412,4912
4163,12,103,244.13,024413,5694
4164,12,103,245.09,024509,3466
4165,12,103,245.14,024514,5977
4166,12,103,245.10,024510,6031
4167,12,011,1106,110600,5569
4168,12,099,60.06,006006,3391
4169,12,099,60.08,006008,2762
4170,12,099,60.12,006012,5179
4171,12,099,61,006100,4633
4172,12,099,62.01,006201,5209
4173,12,099,62.03,006203,2129
4174,12,099,65.01,006501,1590
4175,12,099,65.02,006502,4216
4176,12,099,66.02,006602,3260
4177,12,099,66.04,006604,4980
4178,12,086,1.32,000132,4342
4179,12,086,1.31,000131,3937
4180,12,086,1.21,000121,1497
4181,12,086,93.12,009312,5627
4182,12,086,2.15,000215,4911
4183,12,086,2.20,000220,5715
4184,12,086,54.05,005405,4283
4185,12,086,51.03,005103,2796
4186,12,086,88.05,008805,4481
4187,12,099,59.38,005938,3929
4188,12,099,59.39,005939,1453
4189,12,099,59.45,005945,5216
4190,12,099,59.46,005946,10295
4191,12,099,59.47,005947,4425
4192,12,099,59.49,005949,3413
4193,12,099,59.50,005950,4173
4194,12,099,59.54,005954,4103
4195,12,099,59.55,005955,4466
4196,12,099,60.10,006010,3819
4197,12,099,60.11,006011,3789
4198,12,099,62.02,006202,2167
4199,12,099,64.01,006401,2039
4200,12,071,104.11,010411,4451
4201,12,071,202.01,020201,1198
4202,12,086,173,017300,4567
4203,12,086,75.03,007503,747
4204,12,071,402.10,040210,3000
4205,12,049,9701.01,970101,3628
4206,12,049,9701.02,970102,4331
4207,12,085,9.02,000902,4762
4208,12,085,10,001000,6405
4209,12,085,12,001200,2735
4210,12,085,8,000800,2530
4211,12,011,905.04,090504,3156
